OmaTunniste;OmaIta;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa
;;;Jyvaskyla;1060;20040101;2004;1;1;431430;6918665;-17.6;-5.7;-21;0;354.7;1.11
;;;Jyvaskyla;1060;20040102;2004;1;2;431430;6918665;-24.4;-19.1;-26.6;0.1;335.1;0.53
;;;Jyvaskyla;1060;20040103;2004;1;3;431430;6918665;-16.4;-12.5;-24.7;0.2;384.5;1.27
;;;Jyvaskyla;1060;20040104;2004;1;4;431430;6918665;-7.7;-6;-16.8;0.8;89;3.02
;;;Jyvaskyla;1060;20040105;2004;1;5;431430;6918665;-7.7;-5.6;-11.5;0.6;207.8;3
;;;Jyvaskyla;1060;20040106;2004;1;6;431430;6918665;-8.5;-6.3;-11;0.6;255.9;2.79
;;;Jyvaskyla;1060;20040107;2004;1;7;431430;6918665;-4.7;-3.7;-6.9;0.1;477.5;3.81
;;;Jyvaskyla;1060;20040108;2004;1;8;431430;6918665;-5.5;-4.1;-6.5;4.1;296.8;3.58
;;;Jyvaskyla;1060;20040109;2004;1;9;431430;6918665;-6.3;-4.6;-9;0;319.6;3.41
;;;Jyvaskyla;1060;20040110;2004;1;10;431430;6918665;-13.9;-8.3;-17.7;0.1;501.4;1.63
;;;Jyvaskyla;1060;20040111;2004;1;11;431430;6918665;-14.3;-12.3;-18.6;0.6;552.8;1.58
;;;Jyvaskyla;1060;20040112;2004;1;12;431430;6918665;-9.9;-8;-12.5;0.1;217.4;2.43
;;;Jyvaskyla;1060;20040113;2004;1;13;431430;6918665;-3.9;-1.5;-9.2;0.1;195.1;4.3
;;;Jyvaskyla;1060;20040114;2004;1;14;431430;6918665;-4.9;-1.7;-6.3;0;354.4;3.85
;;;Jyvaskyla;1060;20040115;2004;1;15;431430;6918665;-7.1;-6.1;-7.4;1.1;542.2;3.08
;;;Jyvaskyla;1060;20040116;2004;1;16;431430;6918665;-8.6;-5.7;-14.4;2.7;580.6;2.72
;;;Jyvaskyla;1060;20040117;2004;1;17;431430;6918665;-6.3;-4.3;-7.3;0.3;297.7;3.33
;;;Jyvaskyla;1060;20040118;2004;1;18;431430;6918665;-8.6;-5.5;-12.8;1.4;333.7;2.69
;;;Jyvaskyla;1060;20040119;2004;1;19;431430;6918665;-17.6;-12.4;-20;0.1;397.5;1.11
;;;Jyvaskyla;1060;20040120;2004;1;20;431430;6918665;-17;-15.1;-18.6;0.7;1076.9;1.18
;;;Jyvaskyla;1060;20040121;2004;1;21;431430;6918665;-15;-12.2;-19.9;0.3;1256.5;1.46
;;;Jyvaskyla;1060;20040122;2004;1;22;431430;6918665;-13.6;-12.5;-15.8;0.2;1477.8;1.67
;;;Jyvaskyla;1060;20040123;2004;1;23;431430;6918665;-12.5;-6.3;-18.7;0.2;1453.2;1.88
;;;Jyvaskyla;1060;20040124;2004;1;24;431430;6918665;-1.7;-0.4;-6.3;0.1;543.5;4.91
;;;Jyvaskyla;1060;20040125;2004;1;25;431430;6918665;-7.2;-1.7;-9.3;0.1;747.3;2.98
;;;Jyvaskyla;1060;20040126;2004;1;26;431430;6918665;-9.4;-7.8;-12.2;0.7;774.6;2.53
;;;Jyvaskyla;1060;20040127;2004;1;27;431430;6918665;-6.4;-4.4;-8.3;2.8;682.8;3.2
;;;Jyvaskyla;1060;20040128;2004;1;28;431430;6918665;-7.5;-6.1;-8.8;1.3;802.6;2.98
;;;Jyvaskyla;1060;20040129;2004;1;29;431430;6918665;-6.5;-5.4;-7.4;2.2;1112.6;3.3
;;;Jyvaskyla;1060;20040130;2004;1;30;431430;6918665;-7.6;-6.4;-9.3;0.4;1182.8;3.02
;;;Jyvaskyla;1060;20040131;2004;1;31;431430;6918665;-6.6;-4.7;-8.5;7.1;477.3;3.27
;;;Jyvaskyla;1060;20040201;2004;2;1;431430;6918665;-2.9;-1.9;-5.1;6.8;437.6;4.52
;;;Jyvaskyla;1060;20040202;2004;2;2;431430;6918665;-7.8;-2.5;-15.2;0;938.8;2.97
;;;Jyvaskyla;1060;20040203;2004;2;3;431430;6918665;-5;-3.7;-7.2;4.7;938.5;3.78
;;;Jyvaskyla;1060;20040204;2004;2;4;431430;6918665;0.3;2.2;-4.2;4.7;575.3;6.13
;;;Jyvaskyla;1060;20040205;2004;2;5;431430;6918665;-3.3;2.4;-7.5;0.1;744;4.24
;;;Jyvaskyla;1060;20040206;2004;2;6;431430;6918665;-7.1;-5.1;-10.8;1.1;1910.1;3.07
;;;Jyvaskyla;1060;20040207;2004;2;7;431430;6918665;-7.9;-5.2;-9.5;0.2;3125.1;2.82
;;;Jyvaskyla;1060;20040208;2004;2;8;431430;6918665;-14.6;-9;-17.5;0.4;3181.7;1.49
;;;Jyvaskyla;1060;20040209;2004;2;9;431430;6918665;-14.1;-11.2;-17.5;0.3;2481.9;1.55
;;;Jyvaskyla;1060;20040210;2004;2;10;431430;6918665;-16.1;-12.2;-19.1;0;3577.5;1.25
;;;Jyvaskyla;1060;20040211;2004;2;11;431430;6918665;-17.5;-13.3;-20.5;0;3860;1.06
;;;Jyvaskyla;1060;20040212;2004;2;12;431430;6918665;-15.9;-9.5;-24.1;0.1;2447.1;1.27
;;;Jyvaskyla;1060;20040213;2004;2;13;431430;6918665;-4.7;-1.2;-9.9;0.1;1625.2;3.91
;;;Jyvaskyla;1060;20040214;2004;2;14;431430;6918665;-0.2;1.3;-1.5;1.3;1506.5;5.54
;;;Jyvaskyla;1060;20040215;2004;2;15;431430;6918665;-2.5;0.3;-4.4;0.2;3484.3;4.5
;;;Jyvaskyla;1060;20040216;2004;2;16;431430;6918665;-6.5;-0.8;-11.7;5.4;4527.7;2.99
;;;Jyvaskyla;1060;20040217;2004;2;17;431430;6918665;-8.5;-6.8;-12.1;4.6;2051.9;2.73
;;;Jyvaskyla;1060;20040218;2004;2;18;431430;6918665;-15;-9.3;-19.6;0.1;5043.9;1.39
;;;Jyvaskyla;1060;20040219;2004;2;19;431430;6918665;-12.4;-8;-23.9;0.5;2615.7;1.87
;;;Jyvaskyla;1060;20040220;2004;2;20;431430;6918665;0.2;4.3;-8.7;0;3653.4;5.74
;;;Jyvaskyla;1060;20040221;2004;2;21;431430;6918665;0.1;3.7;-1;0;1385.3;5.19
;;;Jyvaskyla;1060;20040222;2004;2;22;431430;6918665;-3;0.2;-4.5;4.6;1571.5;4.1
;;;Jyvaskyla;1060;20040223;2004;2;23;431430;6918665;-5.2;-2.4;-5.7;2.2;2039.7;3.65
;;;Jyvaskyla;1060;20040224;2004;2;24;431430;6918665;-13.5;-5.6;-23.1;1;2876.4;1.66
;;;Jyvaskyla;1060;20040225;2004;2;25;431430;6918665;-6.1;-4.1;-8.1;1.8;1503.3;3.34
;;;Jyvaskyla;1060;20040226;2004;2;26;431430;6918665;-3.1;-1.8;-4.6;1.6;1946.4;4.47
;;;Jyvaskyla;1060;20040227;2004;2;27;431430;6918665;-2.2;-1.1;-2.8;3.6;3582;4.73
;;;Jyvaskyla;1060;20040228;2004;2;28;431430;6918665;-3.7;-1.8;-5.3;0.2;3893.2;4.11
;;;Jyvaskyla;1060;20040229;2004;2;29;431430;6918665;-8.1;-3.6;-11.5;1;6535.8;2.55
;;;Jyvaskyla;1060;20040301;2004;3;1;431430;6918665;-3.5;0.4;-6.8;3.7;3550.8;4.03
;;;Jyvaskyla;1060;20040302;2004;3;2;431430;6918665;-6;-1.4;-8.2;11.7;2388.7;3.49
;;;Jyvaskyla;1060;20040303;2004;3;3;431430;6918665;-9.1;-4.9;-11.8;0;7181.2;2.38
;;;Jyvaskyla;1060;20040304;2004;3;4;431430;6918665;-9.5;-2.6;-13.5;0;8549;2.1
;;;Jyvaskyla;1060;20040305;2004;3;5;431430;6918665;-10.3;-2.1;-18.9;0;5992.7;2.05
;;;Jyvaskyla;1060;20040306;2004;3;6;431430;6918665;-8;-4.1;-11.1;0;5996.2;2.51
;;;Jyvaskyla;1060;20040307;2004;3;7;431430;6918665;-6.7;4.4;-18.3;0;7067.6;2.88
;;;Jyvaskyla;1060;20040308;2004;3;8;431430;6918665;-4.4;1.5;-7.7;0;6765.7;3.65
;;;Jyvaskyla;1060;20040309;2004;3;9;431430;6918665;-8.9;0.7;-17.6;0;9612.5;2.18
;;;Jyvaskyla;1060;20040310;2004;3;10;431430;6918665;-4.7;3.4;-15.6;0;9258.6;2.93
;;;Jyvaskyla;1060;20040311;2004;3;11;431430;6918665;-1.8;3.9;-9.5;0;6821.7;4.31
;;;Jyvaskyla;1060;20040312;2004;3;12;431430;6918665;-0.2;5;-5.2;0;9205.1;4.59
;;;Jyvaskyla;1060;20040313;2004;3;13;431430;6918665;-5.3;3.7;-13.6;0;10437.7;3.16
;;;Jyvaskyla;1060;20040314;2004;3;14;431430;6918665;-3.4;1.3;-11.4;0.1;5366.2;3.7
;;;Jyvaskyla;1060;20040315;2004;3;15;431430;6918665;0;1.4;-1.2;4.8;2754.1;5.81
;;;Jyvaskyla;1060;20040316;2004;3;16;431430;6918665;1.5;2.8;0;0.2;2273.8;6.49
;;;Jyvaskyla;1060;20040317;2004;3;17;431430;6918665;0.7;2;0.5;3.8;4423.3;5.48
;;;Jyvaskyla;1060;20040318;2004;3;18;431430;6918665;0.5;2.4;-0.6;0;3505.1;6.06
;;;Jyvaskyla;1060;20040319;2004;3;19;431430;6918665;0.8;8.2;-3.9;0;11903.6;5.42
;;;Jyvaskyla;1060;20040320;2004;3;20;431430;6918665;-0.6;1.3;-4.4;6.9;1807.7;5.72
;;;Jyvaskyla;1060;20040321;2004;3;21;431430;6918665;0;0.8;-0.6;1;2982.9;5.9
;;;Jyvaskyla;1060;20040322;2004;3;22;431430;6918665;-1;0.4;-1.9;4;3432.6;5.16
;;;Jyvaskyla;1060;20040323;2004;3;23;431430;6918665;-2;-0.1;-4;4.4;6106.4;4.99
;;;Jyvaskyla;1060;20040324;2004;3;24;431430;6918665;-1.5;0.7;-2.1;0.7;3821;5.09
;;;Jyvaskyla;1060;20040325;2004;3;25;431430;6918665;-1.6;0.3;-3.2;0.1;4260.3;4.76
;;;Jyvaskyla;1060;20040326;2004;3;26;431430;6918665;-2.8;0.5;-5.1;0;8394.5;3.92
;;;Jyvaskyla;1060;20040327;2004;3;27;431430;6918665;-0.5;3.6;-5.4;1.6;9057.5;4.28
;;;Jyvaskyla;1060;20040328;2004;3;28;431430;6918665;1.2;4.4;-0.9;0;11729.5;4.91
;;;Jyvaskyla;1060;20040329;2004;3;29;431430;6918665;2.1;6.8;-4.4;0;13936.6;4.25
;;;Jyvaskyla;1060;20040330;2004;3;30;431430;6918665;2.2;6.7;-1.6;0;12966.5;4.47
;;;Jyvaskyla;1060;20040331;2004;3;31;431430;6918665;0.5;4.6;-1.4;0;15000.6;3.47
;;;Jyvaskyla;1060;20040401;2004;4;1;431430;6918665;-5.7;-0.5;-10;0;16520;2.14
;;;Jyvaskyla;1060;20040402;2004;4;2;431430;6918665;-3.9;4.5;-14.9;0;14730.6;2.56
;;;Jyvaskyla;1060;20040403;2004;4;3;431430;6918665;0.5;6.2;-5.3;0;16627.2;3.44
;;;Jyvaskyla;1060;20040404;2004;4;4;431430;6918665;1;9.4;-6.1;0;17054.4;3.5
;;;Jyvaskyla;1060;20040405;2004;4;5;431430;6918665;0.6;10;-8.8;0;16744.5;3.36
;;;Jyvaskyla;1060;20040406;2004;4;6;431430;6918665;1.2;8.8;-7.1;0;17148.8;3.99
;;;Jyvaskyla;1060;20040407;2004;4;7;431430;6918665;2.2;9.4;-5.9;0;16922.9;4.84
;;;Jyvaskyla;1060;20040408;2004;4;8;431430;6918665;2.6;11.2;-5.4;0;17483.3;4.53
;;;Jyvaskyla;1060;20040409;2004;4;9;431430;6918665;2.9;9;-5.5;1.7;16086.4;4.16
;;;Jyvaskyla;1060;20040410;2004;4;10;431430;6918665;1.8;6.3;-0.1;0;10984.9;5.27
;;;Jyvaskyla;1060;20040411;2004;4;11;431430;6918665;0.6;3.4;-2.5;2.4;11713.8;5.13
;;;Jyvaskyla;1060;20040412;2004;4;12;431430;6918665;1.2;5.3;-2.1;0;14389.4;4.49
;;;Jyvaskyla;1060;20040413;2004;4;13;431430;6918665;1.5;7.9;-3.1;0;18092.1;3.6
;;;Jyvaskyla;1060;20040414;2004;4;14;431430;6918665;2.4;6.9;-2.6;2.1;8249.3;5.52
;;;Jyvaskyla;1060;20040415;2004;4;15;431430;6918665;4.1;10.4;0.6;0;15800.8;6.6
;;;Jyvaskyla;1060;20040416;2004;4;16;431430;6918665;4.4;10.6;-3.5;0;16917.2;6.29
;;;Jyvaskyla;1060;20040417;2004;4;17;431430;6918665;6.3;13.7;0.7;0;18263;6.6
;;;Jyvaskyla;1060;20040418;2004;4;18;431430;6918665;6.9;14.8;-1.9;0;14797.7;6.66
;;;Jyvaskyla;1060;20040419;2004;4;19;431430;6918665;7.8;15.3;-0.1;0;17346.9;6.49
;;;Jyvaskyla;1060;20040420;2004;4;20;431430;6918665;7.4;16.2;-2.5;0;19716.6;6.36
;;;Jyvaskyla;1060;20040421;2004;4;21;431430;6918665;4.7;11.9;0.6;0;18620.4;5.89
;;;Jyvaskyla;1060;20040422;2004;4;22;431430;6918665;2.4;7.7;-1.6;0;20984.7;3.6
;;;Jyvaskyla;1060;20040423;2004;4;23;431430;6918665;1.5;6.1;-4.9;0;14702.8;3.41
;;;Jyvaskyla;1060;20040424;2004;4;24;431430;6918665;2.8;8.1;-0.6;0;15257.7;4.04
;;;Jyvaskyla;1060;20040425;2004;4;25;431430;6918665;3.1;10.1;-5.4;0;21810.8;3.82
;;;Jyvaskyla;1060;20040426;2004;4;26;431430;6918665;4.2;11.9;-5;0;20102.3;4.13
;;;Jyvaskyla;1060;20040427;2004;4;27;431430;6918665;5.2;11.6;-2.6;0;18452.8;4.49
;;;Jyvaskyla;1060;20040428;2004;4;28;431430;6918665;4.2;10.4;-4.3;0;22927.8;3.85
;;;Jyvaskyla;1060;20040429;2004;4;29;431430;6918665;5.7;12.4;-0.5;0;14321.9;4.6
;;;Jyvaskyla;1060;20040430;2004;4;30;431430;6918665;7.7;15.7;-3.9;0;21535.9;5.11
;;;Jyvaskyla;1060;20040501;2004;5;1;431430;6918665;10.4;16.4;4.6;0;12890.7;8.15
;;;Jyvaskyla;1060;20040502;2004;5;2;431430;6918665;8.9;16.9;-0.8;0;21032.1;6.56
;;;Jyvaskyla;1060;20040503;2004;5;3;431430;6918665;13.1;20.7;1.7;0;23233.4;6.34
;;;Jyvaskyla;1060;20040504;2004;5;4;431430;6918665;13.8;18.8;10.5;3.5;8999.2;9.78
;;;Jyvaskyla;1060;20040505;2004;5;5;431430;6918665;15.8;23.4;9.4;0;16507.8;12.95
;;;Jyvaskyla;1060;20040506;2004;5;6;431430;6918665;17.9;25.6;6.9;0;19534.2;11.48
;;;Jyvaskyla;1060;20040507;2004;5;7;431430;6918665;15.8;21.9;12;0;13538.2;12.49
;;;Jyvaskyla;1060;20040508;2004;5;8;431430;6918665;17.3;24.8;7.4;0;20047.7;11.4
;;;Jyvaskyla;1060;20040509;2004;5;9;431430;6918665;14.6;23.6;6.3;0.1;17643.7;10.64
;;;Jyvaskyla;1060;20040510;2004;5;10;431430;6918665;5.3;16.8;2.9;0.3;4422;7.7
;;;Jyvaskyla;1060;20040511;2004;5;11;431430;6918665;1.7;6.7;-0.7;0;20717.8;4.39
;;;Jyvaskyla;1060;20040512;2004;5;12;431430;6918665;2;6.9;-3.2;0;19660.5;3.84
;;;Jyvaskyla;1060;20040513;2004;5;13;431430;6918665;2.5;7.9;-4.2;0;17577.5;4.16
;;;Jyvaskyla;1060;20040514;2004;5;14;431430;6918665;4.3;10.3;-3.9;0.6;16641.1;4.9
;;;Jyvaskyla;1060;20040515;2004;5;15;431430;6918665;4.7;8.2;3.6;1.1;8459.7;6.91
;;;Jyvaskyla;1060;20040516;2004;5;16;431430;6918665;4.2;9.6;-0.8;0.1;19359;4.4
;;;Jyvaskyla;1060;20040517;2004;5;17;431430;6918665;7.7;13.6;-1.5;3.1;21393.2;4.42
;;;Jyvaskyla;1060;20040518;2004;5;18;431430;6918665;6.8;11.9;5;6.2;4046.4;8.53
;;;Jyvaskyla;1060;20040519;2004;5;19;431430;6918665;8.1;14.9;4.4;3.9;16062.1;8.44
;;;Jyvaskyla;1060;20040520;2004;5;20;431430;6918665;7.7;12.4;2.9;0.8;18071;7.34
;;;Jyvaskyla;1060;20040521;2004;5;21;431430;6918665;6.3;11.1;2;1.2;18027.1;7.33
;;;Jyvaskyla;1060;20040522;2004;5;22;431430;6918665;5.4;8.6;2.2;1.3;10773.8;6.94
;;;Jyvaskyla;1060;20040523;2004;5;23;431430;6918665;5.7;9.3;2.5;1.3;9493.2;7.43
;;;Jyvaskyla;1060;20040524;2004;5;24;431430;6918665;7.6;11.3;4.9;4.7;10918.5;8.4
;;;Jyvaskyla;1060;20040525;2004;5;25;431430;6918665;8.7;13.9;2.4;0.3;17540.4;8.11
;;;Jyvaskyla;1060;20040526;2004;5;26;431430;6918665;8.1;12.4;5.8;0.1;11750.2;8.51
;;;Jyvaskyla;1060;20040527;2004;5;27;431430;6918665;9.3;14.7;5.7;6.8;15071.8;9.57
;;;Jyvaskyla;1060;20040528;2004;5;28;431430;6918665;9.4;14.4;3.7;2.9;18396;9.43
;;;Jyvaskyla;1060;20040529;2004;5;29;431430;6918665;9.1;14.4;3;1.4;17284.3;8.73
;;;Jyvaskyla;1060;20040530;2004;5;30;431430;6918665;7.4;11;4.1;2.6;14211.3;8.92
;;;Jyvaskyla;1060;20040531;2004;5;31;431430;6918665;7.1;12.7;3.9;0;10587;7.87
;;;Jyvaskyla;1060;20040601;2004;6;1;431430;6918665;9.4;15.5;0.4;0;16364.2;7.88
;;;Jyvaskyla;1060;20040602;2004;6;2;431430;6918665;10.4;16.7;2.6;0;23906.8;7.54
;;;Jyvaskyla;1060;20040603;2004;6;3;431430;6918665;11.7;19.9;1.2;0.1;18192.6;7.51
;;;Jyvaskyla;1060;20040604;2004;6;4;431430;6918665;15.8;21.8;3.6;0;21024.8;7.63
;;;Jyvaskyla;1060;20040605;2004;6;5;431430;6918665;16.4;22.6;6.5;1.2;23990;7.84
;;;Jyvaskyla;1060;20040606;2004;6;6;431430;6918665;11.2;19.8;9.2;0.5;11569.2;10.45
;;;Jyvaskyla;1060;20040607;2004;6;7;431430;6918665;7.9;11.8;3.7;0;17240.9;7.26
;;;Jyvaskyla;1060;20040608;2004;6;8;431430;6918665;7.9;13;1.2;0;20963.3;5.74
;;;Jyvaskyla;1060;20040609;2004;6;9;431430;6918665;9.7;16.2;3.6;0;22724.9;6.03
;;;Jyvaskyla;1060;20040610;2004;6;10;431430;6918665;11.4;17.5;0.7;0;25665.5;6.44
;;;Jyvaskyla;1060;20040611;2004;6;11;431430;6918665;10.2;15.3;8.5;3.6;8290.3;9.64
;;;Jyvaskyla;1060;20040612;2004;6;12;431430;6918665;11.5;16.1;8.7;6.1;7954.1;12.07
;;;Jyvaskyla;1060;20040613;2004;6;13;431430;6918665;14.4;19.6;8;0.5;26195.7;10.91
;;;Jyvaskyla;1060;20040614;2004;6;14;431430;6918665;10;17.6;8.3;6.2;10684.1;10.23
;;;Jyvaskyla;1060;20040615;2004;6;15;431430;6918665;9.3;14.1;6.8;0.5;20552.4;8.1
;;;Jyvaskyla;1060;20040616;2004;6;16;431430;6918665;8.9;13.1;6.2;3.3;15500;9.51
;;;Jyvaskyla;1060;20040617;2004;6;17;431430;6918665;9.9;13.8;6.7;0;19676.5;7.78
;;;Jyvaskyla;1060;20040618;2004;6;18;431430;6918665;9.6;13.7;5.3;0;16102.5;8.11
;;;Jyvaskyla;1060;20040619;2004;6;19;431430;6918665;11.5;15.2;6.8;0;13854.1;8.55
;;;Jyvaskyla;1060;20040620;2004;6;20;431430;6918665;11;17.4;3.8;7.5;14784.5;10
;;;Jyvaskyla;1060;20040621;2004;6;21;431430;6918665;11.9;17.2;3.2;0;21315.4;9.25
;;;Jyvaskyla;1060;20040622;2004;6;22;431430;6918665;14.6;20.1;7.8;0;17576;10.1
;;;Jyvaskyla;1060;20040623;2004;6;23;431430;6918665;12.1;17.6;8.9;6.8;16451.2;11.53
;;;Jyvaskyla;1060;20040624;2004;6;24;431430;6918665;12.1;17.4;4.5;4.5;14134.4;12.02
;;;Jyvaskyla;1060;20040625;2004;6;25;431430;6918665;16;20.9;11.7;1.2;16955.7;14.45
;;;Jyvaskyla;1060;20040626;2004;6;26;431430;6918665;13.4;18.7;8.3;41.3;9060.3;13.62
;;;Jyvaskyla;1060;20040627;2004;6;27;431430;6918665;15.6;20;12.7;0.3;13847.5;14.07
;;;Jyvaskyla;1060;20040628;2004;6;28;431430;6918665;13.3;18.5;12;3.6;8040.4;13.48
;;;Jyvaskyla;1060;20040629;2004;6;29;431430;6918665;15.5;21;8.7;2;19046.4;13.2
;;;Jyvaskyla;1060;20040630;2004;6;30;431430;6918665;15.8;20.9;13.2;10.7;9436.1;15.99
;;;Jyvaskyla;1060;20040701;2004;7;1;431430;6918665;14.6;18.2;12.1;1.1;10362.7;14.6
;;;Jyvaskyla;1060;20040702;2004;7;2;431430;6918665;17.2;22.2;10.9;0.5;21646.6;14.39
;;;Jyvaskyla;1060;20040703;2004;7;3;431430;6918665;16.1;22.9;10.6;10.4;16912.2;14.75
;;;Jyvaskyla;1060;20040704;2004;7;4;431430;6918665;14.7;20.5;10.3;0;21110.5;12.68
;;;Jyvaskyla;1060;20040705;2004;7;5;431430;6918665;12.2;19.6;8.6;1.3;9364.6;12.45
;;;Jyvaskyla;1060;20040706;2004;7;6;431430;6918665;13.6;19;10.3;1.1;13868.7;12.74
;;;Jyvaskyla;1060;20040707;2004;7;7;431430;6918665;13.3;18.9;7.3;0.2;18888.5;11.8
;;;Jyvaskyla;1060;20040708;2004;7;8;431430;6918665;13.4;18.2;8.6;0;21048.7;10.69
;;;Jyvaskyla;1060;20040709;2004;7;9;431430;6918665;15.3;20.4;7.2;0;19060.8;11.7
;;;Jyvaskyla;1060;20040710;2004;7;10;431430;6918665;16.3;21.1;8.4;0.3;18926.6;12.7
;;;Jyvaskyla;1060;20040711;2004;7;11;431430;6918665;15.4;20.1;13.1;2.9;11845.7;15.29
;;;Jyvaskyla;1060;20040712;2004;7;12;431430;6918665;15.5;20.3;12.7;0.9;17748.7;14.26
;;;Jyvaskyla;1060;20040713;2004;7;13;431430;6918665;16.7;22.2;10;0.4;20111.2;13.41
;;;Jyvaskyla;1060;20040714;2004;7;14;431430;6918665;14.1;19.5;12.5;10.6;13571.9;14.3
;;;Jyvaskyla;1060;20040715;2004;7;15;431430;6918665;14.5;19.3;10.9;2.3;16612.5;13.44
;;;Jyvaskyla;1060;20040716;2004;7;16;431430;6918665;14.3;20.4;7.7;0;22163.5;11.61
;;;Jyvaskyla;1060;20040717;2004;7;17;431430;6918665;14.9;21.4;8.4;0;20966.4;11.02
;;;Jyvaskyla;1060;20040718;2004;7;18;431430;6918665;16.1;23;5.9;0;26923.1;10.38
;;;Jyvaskyla;1060;20040719;2004;7;19;431430;6918665;17.4;23.6;9.1;1.5;21145.9;12.7
;;;Jyvaskyla;1060;20040720;2004;7;20;431430;6918665;16.7;21.2;14.4;3.4;10880.7;15.85
;;;Jyvaskyla;1060;20040721;2004;7;21;431430;6918665;16.2;22.6;9.7;0;24871.1;11.58
;;;Jyvaskyla;1060;20040722;2004;7;22;431430;6918665;16.5;22.8;8.9;0;26770.1;11.16
;;;Jyvaskyla;1060;20040723;2004;7;23;431430;6918665;17.6;23.6;9.4;0;21784;13.1
;;;Jyvaskyla;1060;20040724;2004;7;24;431430;6918665;18.4;22.8;12;0;15123.6;14.47
;;;Jyvaskyla;1060;20040725;2004;7;25;431430;6918665;18.9;25;16.4;1.1;14924.6;17.39
;;;Jyvaskyla;1060;20040726;2004;7;26;431430;6918665;18.8;24.1;15.9;0.5;17412.5;17.07
;;;Jyvaskyla;1060;20040727;2004;7;27;431430;6918665;18.4;22.9;12.9;10.6;15438.4;16.49
;;;Jyvaskyla;1060;20040728;2004;7;28;431430;6918665;15.5;20.9;14.8;67.6;2810.4;17.04
;;;Jyvaskyla;1060;20040729;2004;7;29;431430;6918665;15;16.8;13.6;11.6;3486;16.47
;;;Jyvaskyla;1060;20040730;2004;7;30;431430;6918665;16.1;18.1;14.8;0;4105.2;16.22
;;;Jyvaskyla;1060;20040731;2004;7;31;431430;6918665;17;20.2;14.8;6.8;14257.2;16.33
;;;Jyvaskyla;1060;20040801;2004;8;1;431430;6918665;16.8;19.5;15.1;1.7;9019.1;17.88
;;;Jyvaskyla;1060;20040802;2004;8;2;431430;6918665;19;22;16.4;0.3;12316;19.33
;;;Jyvaskyla;1060;20040803;2004;8;3;431430;6918665;21.4;25.3;17.3;0;13940.5;19.43
;;;Jyvaskyla;1060;20040804;2004;8;4;431430;6918665;21.2;26.1;15.8;0;18352.4;18.51
;;;Jyvaskyla;1060;20040805;2004;8;5;431430;6918665;20.9;27.3;13.4;0;20912.9;17.17
;;;Jyvaskyla;1060;20040806;2004;8;6;431430;6918665;20.9;27.3;13.4;0;20019.9;16.63
;;;Jyvaskyla;1060;20040807;2004;8;7;431430;6918665;20.5;26.6;14.4;0.1;15811.4;18.07
;;;Jyvaskyla;1060;20040808;2004;8;8;431430;6918665;20;26.1;14.9;0;15279.6;18.29
;;;Jyvaskyla;1060;20040809;2004;8;9;431430;6918665;16.5;22.6;14.9;0;14346.8;15.32
;;;Jyvaskyla;1060;20040810;2004;8;10;431430;6918665;17.7;24.7;9.6;0;17531.1;15.7
;;;Jyvaskyla;1060;20040811;2004;8;11;431430;6918665;15.5;21.3;11;0;16236.1;13.7
;;;Jyvaskyla;1060;20040812;2004;8;12;431430;6918665;12.7;17.2;10;1.9;15342.2;11.74
;;;Jyvaskyla;1060;20040813;2004;8;13;431430;6918665;10.9;16.2;7.6;0.1;16607.3;10.06
;;;Jyvaskyla;1060;20040814;2004;8;14;431430;6918665;9;14.3;6;0;11899.1;9.6
;;;Jyvaskyla;1060;20040815;2004;8;15;431430;6918665;8.3;13.5;1.9;2.4;8705.8;9.55
;;;Jyvaskyla;1060;20040816;2004;8;16;431430;6918665;11.4;16.8;8.1;0;20485.5;9.91
;;;Jyvaskyla;1060;20040817;2004;8;17;431430;6918665;11.3;17.4;2.6;0;11156.4;11.6
;;;Jyvaskyla;1060;20040818;2004;8;18;431430;6918665;13.7;17.4;10;0;8718.2;13.78
;;;Jyvaskyla;1060;20040819;2004;8;19;431430;6918665;11.8;17.9;2.7;8.5;17479.9;10.9
;;;Jyvaskyla;1060;20040820;2004;8;20;431430;6918665;16;20.2;12.3;0.8;10235.4;15.92
;;;Jyvaskyla;1060;20040821;2004;8;21;431430;6918665;15.5;19.3;12.2;0;8551.8;15.88
;;;Jyvaskyla;1060;20040822;2004;8;22;431430;6918665;15.8;20;12;0;13813.1;13.66
;;;Jyvaskyla;1060;20040823;2004;8;23;431430;6918665;10.3;16.7;4.9;1.1;10035.2;10.85
;;;Jyvaskyla;1060;20040824;2004;8;24;431430;6918665;9.2;13.8;5;0;13899.8;9.46
;;;Jyvaskyla;1060;20040825;2004;8;25;431430;6918665;8.4;15.2;-0.7;0;18430.4;8.24
;;;Jyvaskyla;1060;20040826;2004;8;26;431430;6918665;10.3;14.5;2.8;0.8;8320.2;10.02
;;;Jyvaskyla;1060;20040827;2004;8;27;431430;6918665;12.2;13.7;10.7;1.1;2008.1;13.42
;;;Jyvaskyla;1060;20040828;2004;8;28;431430;6918665;14.7;18.8;12.4;1.1;7026.8;14.9
;;;Jyvaskyla;1060;20040829;2004;8;29;431430;6918665;13.8;16.7;11.1;0.1;7490.1;13.31
