OmaTunniste;OmaItä;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa
;;;Hyrynsalmi;2400;19610101;1961;1;1;3585000;7175000;-5.6;-5.2;-7.3;4;35;4.5
;;;Hyrynsalmi;2400;19610102;1961;1;2;3585000;7175000;-4.1;-2.8;-5.8;2;39;4.27
;;;Hyrynsalmi;2400;19610103;1961;1;3;3585000;7175000;-3.7;-2.4;-4.7;0;42;4.53
;;;Hyrynsalmi;2400;19610104;1961;1;4;3585000;7175000;-4.2;-3.8;-5.9;1;46;4.09
;;;Hyrynsalmi;2400;19610105;1961;1;5;3585000;7175000;-1.8;0.6;-4.9;3;50;4.97
;;;Hyrynsalmi;2400;19610106;1961;1;6;3585000;7175000;-2.1;0.7;-4.1;3;54;5.37
;;;Hyrynsalmi;2400;19610107;1961;1;7;3585000;7175000;-5.4;-3.7;-7.7;1;63;4
;;;Hyrynsalmi;2400;19610108;1961;1;8;3585000;7175000;-5.7;-4.5;-9.5;3;73;4.04
;;;Hyrynsalmi;2400;19610109;1961;1;9;3585000;7175000;-6.8;-3.8;-8.5;0;91;3.55
;;;Hyrynsalmi;2400;19610110;1961;1;10;3585000;7175000;-8.3;-7.3;-10.3;0;99;2.53
;;;Hyrynsalmi;2400;19610111;1961;1;11;3585000;7175000;-6.2;-1.7;-13.5;3;112;3.74
;;;Hyrynsalmi;2400;19610112;1961;1;12;3585000;7175000;-8.2;-1.7;-11.9;0;119;3.18
;;;Hyrynsalmi;2400;19610113;1961;1;13;3585000;7175000;-9.1;-7.8;-12.8;0;136;3.02
;;;Hyrynsalmi;2400;19610114;1961;1;14;3585000;7175000;-7.3;-5.6;-9.2;0;140;3.43
;;;Hyrynsalmi;2400;19610115;1961;1;15;3585000;7175000;-9.8;-5.9;-11.4;1;164;3.32
;;;Hyrynsalmi;2400;19610116;1961;1;16;3585000;7175000;-19.7;-10.5;-26.1;0;254;0.97
;;;Hyrynsalmi;2400;19610117;1961;1;17;3585000;7175000;-17.6;-11.4;-29.3;0;193;1.41
;;;Hyrynsalmi;2400;19610118;1961;1;18;3585000;7175000;-8.5;-7.7;-12;0;204;3.13
;;;Hyrynsalmi;2400;19610119;1961;1;19;3585000;7175000;-5.4;-4.1;-8.6;0;221;4.19
;;;Hyrynsalmi;2400;19610120;1961;1;20;3585000;7175000;-5.8;-4.2;-7;0;226;3.79
;;;Hyrynsalmi;2400;19610121;1961;1;21;3585000;7175000;-7.9;-6.5;-8.7;0;260;3.08
;;;Hyrynsalmi;2400;19610122;1961;1;22;3585000;7175000;-9.3;-6.9;-10.7;0;282;2.65
;;;Hyrynsalmi;2400;19610123;1961;1;23;3585000;7175000;-11;-6;-12.4;0;450;2.63
;;;Hyrynsalmi;2400;19610124;1961;1;24;3585000;7175000;-13.9;-11;-18.4;0;411;1.56
;;;Hyrynsalmi;2400;19610125;1961;1;25;3585000;7175000;-12.8;-10.5;-16.4;0;373;2.06
;;;Hyrynsalmi;2400;19610126;1961;1;26;3585000;7175000;-13.2;-10.1;-16.5;0;473;2.32
;;;Hyrynsalmi;2400;19610127;1961;1;27;3585000;7175000;-13.7;-10.9;-20.3;0;392;2.28
;;;Hyrynsalmi;2400;19610128;1961;1;28;3585000;7175000;-7.2;-3.8;-14;2;382;3.46
;;;Hyrynsalmi;2400;19610129;1961;1;29;3585000;7175000;-3.6;-1.9;-5.2;4;621;4.71
;;;Hyrynsalmi;2400;19610130;1961;1;30;3585000;7175000;-4.2;-1.1;-5.8;5;423;4.52
;;;Hyrynsalmi;2400;19610131;1961;1;31;3585000;7175000;-9.5;-4;-12.7;1;442;3.19
;;;Hyrynsalmi;2400;19610201;1961;2;1;3585000;7175000;-12.3;-11.5;-13.4;0;459;2.1
;;;Hyrynsalmi;2400;19610202;1961;2;2;3585000;7175000;-11.2;-10.9;-15.3;2;565;2.35
;;;Hyrynsalmi;2400;19610203;1961;2;3;3585000;7175000;-8.4;-5.8;-12.9;2;498;3.7
;;;Hyrynsalmi;2400;19610204;1961;2;4;3585000;7175000;-9.3;-7.1;-9.9;0;519;3.03
;;;Hyrynsalmi;2400;19610205;1961;2;5;3585000;7175000;-14.4;-9.7;-15.6;0;746;1.97
;;;Hyrynsalmi;2400;19610206;1961;2;6;3585000;7175000;-17;-14.9;-23.7;3;1038;0.94
;;;Hyrynsalmi;2400;19610207;1961;2;7;3585000;7175000;-7.7;-3;-22.4;4;592;3.5
;;;Hyrynsalmi;2400;19610208;1961;2;8;3585000;7175000;-4.6;-2.9;-5.3;1;647;4.26
;;;Hyrynsalmi;2400;19610209;1961;2;9;3585000;7175000;-8.9;-5.1;-16.5;0;995;3.05
;;;Hyrynsalmi;2400;19610210;1961;2;10;3585000;7175000;-8;-5.6;-14.6;0;663;3.6
;;;Hyrynsalmi;2400;19610211;1961;2;11;3585000;7175000;-5.2;-5.5;-7;2;683;3.35
;;;Hyrynsalmi;2400;19610212;1961;2;12;3585000;7175000;-5.8;-1.1;-8.9;1;782;4.36
;;;Hyrynsalmi;2400;19610213;1961;2;13;3585000;7175000;-9.5;-6.8;-16.5;0;1341;2.54
;;;Hyrynsalmi;2400;19610214;1961;2;14;3585000;7175000;-4;0.3;-16.3;3;761;4.84
;;;Hyrynsalmi;2400;19610215;1961;2;15;3585000;7175000;-3.9;0.8;-8.6;1;1467;4.44
;;;Hyrynsalmi;2400;19610216;1961;2;16;3585000;7175000;-6.2;-3.4;-17.5;0;807;3.35
;;;Hyrynsalmi;2400;19610217;1961;2;17;3585000;7175000;-2.8;-1.8;-9.1;1;856;4.46
;;;Hyrynsalmi;2400;19610218;1961;2;18;3585000;7175000;-3.1;3.4;-3.2;0;1316;5.6
;;;Hyrynsalmi;2400;19610219;1961;2;19;3585000;7175000;-8.1;-2.4;-17.8;0;1875;2.57
;;;Hyrynsalmi;2400;19610220;1961;2;20;3585000;7175000;-2.3;3.1;-16.2;2;1101;4.78
;;;Hyrynsalmi;2400;19610221;1961;2;21;3585000;7175000;-0.7;2.3;-3.4;9;1071;5.19
;;;Hyrynsalmi;2400;19610222;1961;2;22;3585000;7175000;0;2;-5;0;1927;5.04
;;;Hyrynsalmi;2400;19610223;1961;2;23;3585000;7175000;0.2;3.4;-0.5;0;1747;5.49
;;;Hyrynsalmi;2400;19610224;1961;2;24;3585000;7175000;-1.7;1.2;-6.1;0;1176;5.58
;;;Hyrynsalmi;2400;19610225;1961;2;25;3585000;7175000;-1;0.4;-4.9;2;1200;5.5
;;;Hyrynsalmi;2400;19610226;1961;2;26;3585000;7175000;-0.2;0.1;-1.3;2;1260;5.53
;;;Hyrynsalmi;2400;19610227;1961;2;27;3585000;7175000;0.4;1;-1.8;1;1311;5.8
;;;Hyrynsalmi;2400;19610228;1961;2;28;3585000;7175000;1.2;2.7;0.2;0;1844;6.01
;;;Hyrynsalmi;2400;19610301;1961;3;1;3585000;7175000;0.1;1.7;-0.5;0;1804;5.56
;;;Hyrynsalmi;2400;19610302;1961;3;2;3585000;7175000;0.2;1;-0.8;0;1449;5.47
;;;Hyrynsalmi;2400;19610303;1961;3;3;3585000;7175000;-0.8;0.3;-2.6;0;1518;5.07
;;;Hyrynsalmi;2400;19610304;1961;3;4;3585000;7175000;0.8;2;-0.5;0;1794;5.56
;;;Hyrynsalmi;2400;19610305;1961;3;5;3585000;7175000;-1.8;1.6;-6.3;0;2672;4.71
;;;Hyrynsalmi;2400;19610306;1961;3;6;3585000;7175000;0.9;4.2;-1.9;4;2827;5.39
;;;Hyrynsalmi;2400;19610307;1961;3;7;3585000;7175000;-2.9;-0.2;-5.1;0;2948;3.92
;;;Hyrynsalmi;2400;19610308;1961;3;8;3585000;7175000;-5.3;-2.4;-8.8;1;3161;2.84
;;;Hyrynsalmi;2400;19610309;1961;3;9;3585000;7175000;-1.7;1.6;-6;1;2245;5.21
;;;Hyrynsalmi;2400;19610310;1961;3;10;3585000;7175000;0.1;3.7;-2.8;0;2640;5.09
;;;Hyrynsalmi;2400;19610311;1961;3;11;3585000;7175000;0.9;2.9;-1.1;2;1779;5.99
;;;Hyrynsalmi;2400;19610312;1961;3;12;3585000;7175000;-2.1;1.4;-5.2;0;3506;4.05
;;;Hyrynsalmi;2400;19610313;1961;3;13;3585000;7175000;-4.4;1;-10.6;0;4712;3.64
;;;Hyrynsalmi;2400;19610314;1961;3;14;3585000;7175000;-3.2;0.1;-6.6;0;4905;3.81
;;;Hyrynsalmi;2400;19610315;1961;3;15;3585000;7175000;-4.1;-1.9;-8.3;2;2332;4.01
;;;Hyrynsalmi;2400;19610316;1961;3;16;3585000;7175000;-4.8;-3.1;-6.6;0;3403;3.39
;;;Hyrynsalmi;2400;19610317;1961;3;17;3585000;7175000;-6;-3;-9.1;6;2248;2.87
;;;Hyrynsalmi;2400;19610318;1961;3;18;3585000;7175000;-7;-4.9;-9.8;0;3071;3.42
;;;Hyrynsalmi;2400;19610319;1961;3;19;3585000;7175000;-9.2;-4.9;-13.1;0;6301;2.22
;;;Hyrynsalmi;2400;19610320;1961;3;20;3585000;7175000;-10.9;-5.1;-18.5;0;4118;2.02
;;;Hyrynsalmi;2400;19610321;1961;3;21;3585000;7175000;-9.7;-3.6;-16.8;0;6205;2.13
;;;Hyrynsalmi;2400;19610322;1961;3;22;3585000;7175000;-9.3;-2.1;-20.9;1;6871;2.16
;;;Hyrynsalmi;2400;19610323;1961;3;23;3585000;7175000;-4;0.6;-7.7;1;3088;3.91
;;;Hyrynsalmi;2400;19610324;1961;3;24;3585000;7175000;-5.9;-0.9;-13.1;0;4803;3.31
;;;Hyrynsalmi;2400;19610325;1961;3;25;3585000;7175000;-4.4;0.2;-9.6;0;4255;3.48
;;;Hyrynsalmi;2400;19610326;1961;3;26;3585000;7175000;-5.5;-1.5;-16.1;12;2080;3.69
;;;Hyrynsalmi;2400;19610327;1961;3;27;3585000;7175000;-3.5;0.6;-5.2;2;2146;4.35
;;;Hyrynsalmi;2400;19610328;1961;3;28;3585000;7175000;-5.1;-1.9;-7.2;1;3099;3.43
;;;Hyrynsalmi;2400;19610329;1961;3;29;3585000;7175000;-9.4;0;-23.2;0;7760;1.87
;;;Hyrynsalmi;2400;19610330;1961;3;30;3585000;7175000;-7.8;-0.8;-18.5;2;7197;2.62
;;;Hyrynsalmi;2400;19610331;1961;3;31;3585000;7175000;-4.9;-3.1;-7;0;2567;3.63
;;;Hyrynsalmi;2400;19610401;1961;4;1;3585000;7175000;-6.8;-4.3;-10.8;0;3239;3.36
;;;Hyrynsalmi;2400;19610402;1961;4;2;3585000;7175000;-4.9;0;-10.9;0;5869;3.11
;;;Hyrynsalmi;2400;19610403;1961;4;3;3585000;7175000;-5.3;0.2;-12.4;0;5062;2.92
;;;Hyrynsalmi;2400;19610404;1961;4;4;3585000;7175000;-7.2;1.9;-18.6;0;8227;2.45
;;;Hyrynsalmi;2400;19610405;1961;4;5;3585000;7175000;-5.7;2.8;-16.9;0;7417;2.7
;;;Hyrynsalmi;2400;19610406;1961;4;6;3585000;7175000;-4.9;2.3;-15.1;0;5787;3.4
;;;Hyrynsalmi;2400;19610407;1961;4;7;3585000;7175000;-3.5;0.7;-9.3;0;4152;4.04
;;;Hyrynsalmi;2400;19610408;1961;4;8;3585000;7175000;-2.7;2.3;-6.8;0;4399;4.45
;;;Hyrynsalmi;2400;19610409;1961;4;9;3585000;7175000;-6;-1.5;-15.6;2;5456;3.39
;;;Hyrynsalmi;2400;19610410;1961;4;10;3585000;7175000;-5.7;-1.1;-10.2;0;8386;2.8
;;;Hyrynsalmi;2400;19610411;1961;4;11;3585000;7175000;-7.8;-1.9;-19.9;0;8698;2.32
;;;Hyrynsalmi;2400;19610412;1961;4;12;3585000;7175000;-5.9;-0.1;-13.8;0;7447;2.43
;;;Hyrynsalmi;2400;19610413;1961;4;13;3585000;7175000;-6.6;2.2;-18.3;0;10714;2.44
;;;Hyrynsalmi;2400;19610414;1961;4;14;3585000;7175000;-2.3;-0.2;-6.3;2;3767;3.9
;;;Hyrynsalmi;2400;19610415;1961;4;15;3585000;7175000;0.4;2.2;-1.4;2;2760;6.1
;;;Hyrynsalmi;2400;19610416;1961;4;16;3585000;7175000;0.9;1.9;0.1;3;3246;5.94
;;;Hyrynsalmi;2400;19610417;1961;4;17;3585000;7175000;1.2;7;-4.5;0;11404;4.62
;;;Hyrynsalmi;2400;19610418;1961;4;18;3585000;7175000;1.7;5.7;-1.3;0;3437;5.46
;;;Hyrynsalmi;2400;19610419;1961;4;19;3585000;7175000;1;3.6;-2.8;0;8956;4.67
;;;Hyrynsalmi;2400;19610420;1961;4;20;3585000;7175000;-1.8;1.3;-4.6;0;9798;3.54
;;;Hyrynsalmi;2400;19610421;1961;4;21;3585000;7175000;-1.8;1.9;-7;0;8626;3.36
;;;Hyrynsalmi;2400;19610422;1961;4;22;3585000;7175000;-0.6;6;-9.5;0;11808;4.43
;;;Hyrynsalmi;2400;19610423;1961;4;23;3585000;7175000;0.3;3.3;-2.4;0;12239;4.24
;;;Hyrynsalmi;2400;19610424;1961;4;24;3585000;7175000;-1;6;-11.1;0;12693;3.42
;;;Hyrynsalmi;2400;19610425;1961;4;25;3585000;7175000;2.5;10.5;-7.8;0;11131;4.57
;;;Hyrynsalmi;2400;19610426;1961;4;26;3585000;7175000;6.9;12.9;-0.7;0;13249;6.15
;;;Hyrynsalmi;2400;19610427;1961;4;27;3585000;7175000;0.9;6.9;-2.1;0;5214;4.73
;;;Hyrynsalmi;2400;19610428;1961;4;28;3585000;7175000;-3.4;-0.4;-8.9;0;10551;3.47
;;;Hyrynsalmi;2400;19610429;1961;4;29;3585000;7175000;-3.9;0.3;-12.3;4;4670;3.81
;;;Hyrynsalmi;2400;19610430;1961;4;30;3585000;7175000;-1.1;2.3;-5.2;0;11936;3.85
;;;Hyrynsalmi;2400;19610501;1961;5;1;3585000;7175000;0.1;3.3;-3.4;0;11091;3.68
;;;Hyrynsalmi;2400;19610502;1961;5;2;3585000;7175000;0.9;4.1;-3.4;0;6701;5.27
;;;Hyrynsalmi;2400;19610503;1961;5;3;3585000;7175000;3.5;7.8;-0.6;0;9129;6
;;;Hyrynsalmi;2400;19610504;1961;5;4;3585000;7175000;4.5;9.5;0.4;0;9999;6.24
;;;Hyrynsalmi;2400;19610505;1961;5;5;3585000;7175000;2.9;7;-0.3;2;4230;6.37
;;;Hyrynsalmi;2400;19610506;1961;5;6;3585000;7175000;2;4;0.5;12;3968;6.67
;;;Hyrynsalmi;2400;19610507;1961;5;7;3585000;7175000;3.6;5.4;1.3;2;4673;7.46
;;;Hyrynsalmi;2400;19610508;1961;5;8;3585000;7175000;4.4;7;2.3;0;3394;7.2
;;;Hyrynsalmi;2400;19610509;1961;5;9;3585000;7175000;2.2;5;0.6;2;8497;7.52
;;;Hyrynsalmi;2400;19610510;1961;5;10;3585000;7175000;2.2;4.7;0.2;0;5465;6.84
;;;Hyrynsalmi;2400;19610511;1961;5;11;3585000;7175000;3.9;7.3;1.3;0;6458;6.95
;;;Hyrynsalmi;2400;19610512;1961;5;12;3585000;7175000;4;7.6;1.2;1;7986;6.36
;;;Hyrynsalmi;2400;19610513;1961;5;13;3585000;7175000;1.4;4.4;-0.4;7;2819;6.59
;;;Hyrynsalmi;2400;19610514;1961;5;14;3585000;7175000;3;5.3;0.9;1;5105;7.38
;;;Hyrynsalmi;2400;19610515;1961;5;15;3585000;7175000;4;6;2.5;0;8185;7.06
;;;Hyrynsalmi;2400;19610516;1961;5;16;3585000;7175000;3.9;7;2.1;0;8006;5.85
;;;Hyrynsalmi;2400;19610517;1961;5;17;3585000;7175000;5.1;10.3;-3.1;0;13987;4.94
;;;Hyrynsalmi;2400;19610518;1961;5;18;3585000;7175000;4.6;8.8;-1;0;6346;5.6
;;;Hyrynsalmi;2400;19610519;1961;5;19;3585000;7175000;3.3;6.6;0.5;0;13812;5.71
;;;Hyrynsalmi;2400;19610520;1961;5;20;3585000;7175000;3.4;5.4;1.6;2;9522;6.54
;;;Hyrynsalmi;2400;19610521;1961;5;21;3585000;7175000;2.8;4.2;1.2;7;4840;7.11
;;;Hyrynsalmi;2400;19610522;1961;5;22;3585000;7175000;3.4;6.5;0.4;0;7589;5.45
;;;Hyrynsalmi;2400;19610523;1961;5;23;3585000;7175000;7.1;12.1;-1.8;0;9396;5.49
;;;Hyrynsalmi;2400;19610524;1961;5;24;3585000;7175000;9.8;13.7;4.6;4;8793;7.41
;;;Hyrynsalmi;2400;19610525;1961;5;25;3585000;7175000;8.4;12.5;5.1;0;11365;7.43
;;;Hyrynsalmi;2400;19610526;1961;5;26;3585000;7175000;8.1;12;5.1;0;10863;6.56
;;;Hyrynsalmi;2400;19610527;1961;5;27;3585000;7175000;9;14.9;1.7;0;7946;7.97
;;;Hyrynsalmi;2400;19610528;1961;5;28;3585000;7175000;13;19.4;6.8;0;4462;9.47
;;;Hyrynsalmi;2400;19610529;1961;5;29;3585000;7175000;13.8;18.9;9.7;0;7484;10.2
;;;Hyrynsalmi;2400;19610530;1961;5;30;3585000;7175000;9.5;13.2;6.7;0;13307;7.97
;;;Hyrynsalmi;2400;19610531;1961;5;31;3585000;7175000;13;19.6;4.3;0;16224;8.77
;;;Hyrynsalmi;2400;19610601;1961;6;1;3585000;7175000;15.5;21;6.8;0;16194;7.86
;;;Hyrynsalmi;2400;19610602;1961;6;2;3585000;7175000;17.3;22.5;8.5;0;18379;9.26
;;;Hyrynsalmi;2400;19610603;1961;6;3;3585000;7175000;19;24.5;11;0;13855;10.5
;;;Hyrynsalmi;2400;19610604;1961;6;4;3585000;7175000;19.6;25.9;10.9;0;16821;13.06
;;;Hyrynsalmi;2400;19610605;1961;6;5;3585000;7175000;19.6;26.7;10.6;2;13060;12.41
;;;Hyrynsalmi;2400;19610606;1961;6;6;3585000;7175000;20.2;26.9;10.5;1;16341;12.83
;;;Hyrynsalmi;2400;19610607;1961;6;7;3585000;7175000;20.1;26.6;11.4;0;16473;13.19
;;;Hyrynsalmi;2400;19610608;1961;6;8;3585000;7175000;20.2;26;12.1;0;16839;12.7
;;;Hyrynsalmi;2400;19610609;1961;6;9;3585000;7175000;18.7;25;12.9;1;16352;13.79
;;;Hyrynsalmi;2400;19610610;1961;6;10;3585000;7175000;18.8;23.2;13.6;0;13916;15.87
;;;Hyrynsalmi;2400;19610611;1961;6;11;3585000;7175000;15.6;20.6;12.2;0;10612;12.31
;;;Hyrynsalmi;2400;19610612;1961;6;12;3585000;7175000;15.3;17.6;10.9;2;10169;13.87
;;;Hyrynsalmi;2400;19610613;1961;6;13;3585000;7175000;17.5;22.4;12.1;1;9681;16.07
;;;Hyrynsalmi;2400;19610614;1961;6;14;3585000;7175000;18;23.6;14.5;9;10917;16.49
;;;Hyrynsalmi;2400;19610615;1961;6;15;3585000;7175000;16.2;19.9;13.5;0;8126;13.9
;;;Hyrynsalmi;2400;19610616;1961;6;16;3585000;7175000;10;15.2;7.3;0;8351;11.13
;;;Hyrynsalmi;2400;19610617;1961;6;17;3585000;7175000;12.8;19.9;6.3;0;7946;12.22
;;;Hyrynsalmi;2400;19610618;1961;6;18;3585000;7175000;15.2;18.3;12.5;14;8673;13.17
;;;Hyrynsalmi;2400;19610619;1961;6;19;3585000;7175000;11.7;16.8;6.7;2;14819;10.08
;;;Hyrynsalmi;2400;19610620;1961;6;20;3585000;7175000;11.2;15.4;6.9;0;9838;8.67
;;;Hyrynsalmi;2400;19610621;1961;6;21;3585000;7175000;11.1;16;6.3;0;10657;8.76
;;;Hyrynsalmi;2400;19610622;1961;6;22;3585000;7175000;12.5;17.5;8.3;2;14097;8.64
;;;Hyrynsalmi;2400;19610623;1961;6;23;3585000;7175000;12;17.1;7.6;6;10141;10.77
;;;Hyrynsalmi;2400;19610624;1961;6;24;3585000;7175000;12.2;14.5;9.8;8;7844;12.11
;;;Hyrynsalmi;2400;19610625;1961;6;25;3585000;7175000;11.4;13.9;9.3;7;8941;11.61
;;;Hyrynsalmi;2400;19610626;1961;6;26;3585000;7175000;12.5;17.8;9.6;6;7921;11.16
;;;Hyrynsalmi;2400;19610627;1961;6;27;3585000;7175000;12.1;15.2;9;3;10539;10.45
;;;Hyrynsalmi;2400;19610628;1961;6;28;3585000;7175000;11.4;15.9;5.5;8;4665;13.44
;;;Hyrynsalmi;2400;19610629;1961;6;29;3585000;7175000;12.2;17.2;8.5;0;11364;10.11
;;;Hyrynsalmi;2400;19610630;1961;6;30;3585000;7175000;10.2;13.7;7.4;1;12884;8.51
;;;Hyrynsalmi;2400;19610701;1961;7;1;3585000;7175000;11.8;14.9;7;0;9527;8.74
;;;Hyrynsalmi;2400;19610702;1961;7;2;3585000;7175000;14;19.3;7.1;0;18221;9.7
;;;Hyrynsalmi;2400;19610703;1961;7;3;3585000;7175000;15;21.3;6.6;0;13804;10.9
;;;Hyrynsalmi;2400;19610704;1961;7;4;3585000;7175000;11.8;15.4;9.4;0;8216;10.45
;;;Hyrynsalmi;2400;19610705;1961;7;5;3585000;7175000;13.3;17.3;9.1;6;9325;12.61
;;;Hyrynsalmi;2400;19610706;1961;7;6;3585000;7175000;14.8;18.9;10.1;0;7973;11.82
;;;Hyrynsalmi;2400;19610707;1961;7;7;3585000;7175000;13.7;18.1;7.4;0;12544;11.99
;;;Hyrynsalmi;2400;19610708;1961;7;8;3585000;7175000;15.1;19.5;9.5;0;14382;11.42
;;;Hyrynsalmi;2400;19610709;1961;7;9;3585000;7175000;13.6;18;6.2;10;12438;10.35
;;;Hyrynsalmi;2400;19610710;1961;7;10;3585000;7175000;14.3;18.2;11.5;10;13052;14.22
;;;Hyrynsalmi;2400;19610711;1961;7;11;3585000;7175000;16.1;20.9;12.2;0;6469;15.26
;;;Hyrynsalmi;2400;19610712;1961;7;12;3585000;7175000;18.3;24.7;11.1;0;15452;14.06
;;;Hyrynsalmi;2400;19610713;1961;7;13;3585000;7175000;17.7;25;12.4;9;15730;15.83
;;;Hyrynsalmi;2400;19610714;1961;7;14;3585000;7175000;21.8;28.3;14.5;5;17174;16.33
;;;Hyrynsalmi;2400;19610715;1961;7;15;3585000;7175000;21.9;27.4;15.4;0;10992;16.93
;;;Hyrynsalmi;2400;19610716;1961;7;16;3585000;7175000;23.2;27.7;17.3;0;10894;16.63
;;;Hyrynsalmi;2400;19610717;1961;7;17;3585000;7175000;21.8;27;13.9;0;13733;14.94
;;;Hyrynsalmi;2400;19610718;1961;7;18;3585000;7175000;22.2;27.6;12.6;0;17442;15.9
;;;Hyrynsalmi;2400;19610719;1961;7;19;3585000;7175000;20.7;27.1;15;0;8435;17.84
;;;Hyrynsalmi;2400;19610720;1961;7;20;3585000;7175000;17.6;21.1;14.7;4;9400;16.79
;;;Hyrynsalmi;2400;19610721;1961;7;21;3585000;7175000;19.3;25.5;11.4;4;12942;15.52
;;;Hyrynsalmi;2400;19610722;1961;7;22;3585000;7175000;17.4;21.4;16.2;0;9328;16.34
;;;Hyrynsalmi;2400;19610723;1961;7;23;3585000;7175000;18.5;23;11.7;0;16182;14.46
;;;Hyrynsalmi;2400;19610724;1961;7;24;3585000;7175000;15.4;19.6;13.3;11;6909;15.17
;;;Hyrynsalmi;2400;19610725;1961;7;25;3585000;7175000;14.1;16.9;12.5;2;8018;12.46
;;;Hyrynsalmi;2400;19610726;1961;7;26;3585000;7175000;13;16.8;7.9;3;9393;11.14
;;;Hyrynsalmi;2400;19610727;1961;7;27;3585000;7175000;13.2;15.9;11.4;4;5950;13.59
;;;Hyrynsalmi;2400;19610728;1961;7;28;3585000;7175000;13.8;17.5;11.8;12;6672;14.36
;;;Hyrynsalmi;2400;19610729;1961;7;29;3585000;7175000;13.1;16.5;11.5;5;6718;12.97
;;;Hyrynsalmi;2400;19610730;1961;7;30;3585000;7175000;14.7;18.9;11.1;0;6158;12.54
;;;Hyrynsalmi;2400;19610731;1961;7;31;3585000;7175000;15;21.6;5.8;0;14617;12.5
;;;Hyrynsalmi;2400;19610801;1961;8;1;3585000;7175000;17.2;21.9;9.6;2;10465;14.43
;;;Hyrynsalmi;2400;19610802;1961;8;2;3585000;7175000;17.1;20.4;15.5;9;4929;15.22
;;;Hyrynsalmi;2400;19610803;1961;8;3;3585000;7175000;16.6;20.2;12.9;0;6357;15.17
;;;Hyrynsalmi;2400;19610804;1961;8;4;3585000;7175000;15.3;19.6;12.3;10;7090;15.06
;;;Hyrynsalmi;2400;19610805;1961;8;5;3585000;7175000;13.8;16.9;10.9;19;4146;13.72
;;;Hyrynsalmi;2400;19610806;1961;8;6;3585000;7175000;13.9;18.7;10.9;0;6864;12.96
;;;Hyrynsalmi;2400;19610807;1961;8;7;3585000;7175000;14;17.1;9.4;0;9208;13.61
;;;Hyrynsalmi;2400;19610808;1961;8;8;3585000;7175000;13.8;19;9.5;1;6998;12.94
;;;Hyrynsalmi;2400;19610809;1961;8;9;3585000;7175000;15.1;20.1;9.2;0;12229;13.11
;;;Hyrynsalmi;2400;19610810;1961;8;10;3585000;7175000;14.6;20.2;8.2;2;7287;12.35
;;;Hyrynsalmi;2400;19610811;1961;8;11;3585000;7175000;12.6;17.5;9;2;7735;11.97
;;;Hyrynsalmi;2400;19610812;1961;8;12;3585000;7175000;12;15.5;9.5;5;4941;11.68
;;;Hyrynsalmi;2400;19610813;1961;8;13;3585000;7175000;12.2;15.7;9.5;1;5986;11.48
;;;Hyrynsalmi;2400;19610814;1961;8;14;3585000;7175000;12.1;15.3;10.1;0;6436;11.73
;;;Hyrynsalmi;2400;19610815;1961;8;15;3585000;7175000;13;17.7;5.8;0;10515;10.11
;;;Hyrynsalmi;2400;19610816;1961;8;16;3585000;7175000;12.1;15.2;8.6;1;4135;11.8
;;;Hyrynsalmi;2400;19610817;1961;8;17;3585000;7175000;12.8;16.4;10.1;0;5406;11.65
;;;Hyrynsalmi;2400;19610818;1961;8;18;3585000;7175000;9.8;12.1;9.2;3;4079;10.89
;;;Hyrynsalmi;2400;19610819;1961;8;19;3585000;7175000;10.8;12.5;9;23;1162;12.32
;;;Hyrynsalmi;2400;19610820;1961;8;20;3585000;7175000;13.4;15.2;12.3;11;2826;14.12
;;;Hyrynsalmi;2400;19610821;1961;8;21;3585000;7175000;12.8;14.5;11.3;3;2462;13.68
;;;Hyrynsalmi;2400;19610822;1961;8;22;3585000;7175000;10.9;13.2;9.3;5;4560;11.36
;;;Hyrynsalmi;2400;19610823;1961;8;23;3585000;7175000;10.3;11.8;8.6;6;5254;10.74
;;;Hyrynsalmi;2400;19610824;1961;8;24;3585000;7175000;10.1;12.9;8.8;1;5702;10.39
;;;Hyrynsalmi;2400;19610825;1961;8;25;3585000;7175000;10;14;7.8;0;4034;10.41
;;;Hyrynsalmi;2400;19610826;1961;8;26;3585000;7175000;10.3;15.5;4.1;0;8002;9.55
;;;Hyrynsalmi;2400;19610827;1961;8;27;3585000;7175000;10.6;17.5;2.6;0;11297;8.85
;;;Hyrynsalmi;2400;19610828;1961;8;28;3585000;7175000;10.4;16.5;4;0;7185;9.8
;;;Hyrynsalmi;2400;19610829;1961;8;29;3585000;7175000;10.1;16.6;2.3;0;9506;9.72
;;;Hyrynsalmi;2400;19610830;1961;8;30;3585000;7175000;11.5;17.2;4.8;0;5673;10.73
;;;Hyrynsalmi;2400;19610831;1961;8;31;3585000;7175000;12.9;19.6;7.4;0;6536;12.7
;;;Hyrynsalmi;2400;19610901;1961;9;1;3585000;7175000;12.2;17.2;5.3;0;3369;10.88
;;;Hyrynsalmi;2400;19610902;1961;9;2;3585000;7175000;10.8;13.9;7.4;0;7808;8.48
;;;Hyrynsalmi;2400;19610903;1961;9;3;3585000;7175000;7.9;10.8;4.7;3;3693;8.35
