OmaTunniste;OmaItä;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa
;;;Ylitornio;2909;19610227;1961;2;27;3405000;7375000;-0.4;1.3;-1.4;1;1260;5.87
;;;Ylitornio;2909;19610228;1961;2;28;3405000;7375000;-0.1;0.6;-0.9;2;1780;5.83
;;;Ylitornio;2909;19610301;1961;3;1;3405000;7375000;0.2;1.1;-0.8;0;1663;5.92
;;;Ylitornio;2909;19610302;1961;3;2;3405000;7375000;-0.7;0.4;-1.8;0;1863;5.21
;;;Ylitornio;2909;19610303;1961;3;3;3405000;7375000;-1.6;-0.6;-3.1;0;1951;5.13
;;;Ylitornio;2909;19610304;1961;3;4;3405000;7375000;0.6;3;-1.6;0;2285;5.52
;;;Ylitornio;2909;19610305;1961;3;5;3405000;7375000;-1.4;1.6;-5.9;1;4150;4.42
;;;Ylitornio;2909;19610306;1961;3;6;3405000;7375000;-1.4;2.2;-4.5;0;3314;4.12
;;;Ylitornio;2909;19610307;1961;3;7;3405000;7375000;-4.4;-0.6;-8.9;0;4627;3.09
;;;Ylitornio;2909;19610308;1961;3;8;3405000;7375000;-5.9;-3.1;-9.8;0;2991;3.02
;;;Ylitornio;2909;19610309;1961;3;9;3405000;7375000;-1.9;1.8;-7;2;3700;4.78
;;;Ylitornio;2909;19610310;1961;3;10;3405000;7375000;0.1;3.7;-5.2;0;4151;5.13
;;;Ylitornio;2909;19610311;1961;3;11;3405000;7375000;1.4;3.8;-1.3;1;3086;5.2
;;;Ylitornio;2909;19610312;1961;3;12;3405000;7375000;-1.7;3;-5;0;6313;3.61
;;;Ylitornio;2909;19610313;1961;3;13;3405000;7375000;-3;2.4;-7.3;0;4468;3.64
;;;Ylitornio;2909;19610314;1961;3;14;3405000;7375000;-7.1;-1.4;-13.2;1;4899;2.67
;;;Ylitornio;2909;19610315;1961;3;15;3405000;7375000;-4.9;-1.7;-7.9;0;3890;3.63
;;;Ylitornio;2909;19610316;1961;3;16;3405000;7375000;-6.3;-2;-11.3;0;6002;3.07
;;;Ylitornio;2909;19610317;1961;3;17;3405000;7375000;-9.5;-5.1;-16.5;1;5403;2.76
;;;Ylitornio;2909;19610318;1961;3;18;3405000;7375000;-9.7;-5.3;-15.2;0;6759;2.31
;;;Ylitornio;2909;19610319;1961;3;19;3405000;7375000;-10.9;-5.4;-17.2;0;8859;1.99
;;;Ylitornio;2909;19610320;1961;3;20;3405000;7375000;-11;-4.6;-17.3;0;7353;2.07
;;;Ylitornio;2909;19610321;1961;3;21;3405000;7375000;-10.2;-3.5;-16.7;0;8471;1.97
;;;Ylitornio;2909;19610322;1961;3;22;3405000;7375000;-8.5;-3.3;-19.1;0;5130;2.73
