OmaTunniste;OmaIta;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa
;;;Jokioinen;1060;20040224;2004;2;24;309560;6747150;-7.7;-1.3;-18.1;1.4;7113.8;2.61
;;;Jokioinen;1060;20040225;2004;2;25;309560;6747150;-1.9;-0.2;-4.3;2;2495.5;4.72
;;;Jokioinen;1060;20040226;2004;2;26;309560;6747150;-1.3;-0.4;-2.1;3.1;2800.4;5.18
;;;Jokioinen;1060;20040227;2004;2;27;309560;6747150;-1.5;-0.3;-3.2;4.1;3476.9;5.09
;;;Jokioinen;1060;20040228;2004;2;28;309560;6747150;-4.3;-1.3;-6.9;0;4467.4;4.01
;;;Jokioinen;1060;20040229;2004;2;29;309560;6747150;-6.8;-4;-9.5;0.6;4366.2;3.05
;;;Jokioinen;1060;20040301;2004;3;1;309560;6747150;-2.5;2.3;-7.4;0.3;5447.7;4.35
;;;Jokioinen;1060;20040302;2004;3;2;309560;6747150;-3.8;0.5;-8.8;6.1;5054.7;4.03
;;;Jokioinen;1060;20040303;2004;3;3;309560;6747150;-6.9;-5.2;-8.8;0;7783.3;2.74
;;;Jokioinen;1060;20040304;2004;3;4;309560;6747150;-8.9;-1.8;-16.5;0;9470.8;2.11
;;;Jokioinen;1060;20040305;2004;3;5;309560;6747150;-9.8;-2.2;-19.1;0;9002.6;2.05
;;;Jokioinen;1060;20040306;2004;3;6;309560;6747150;-9.1;-0.4;-17;0;8588.3;2.39
;;;Jokioinen;1060;20040307;2004;3;7;309560;6747150;-4.7;1.3;-12.3;0.6;8530.1;3.83
;;;Jokioinen;1060;20040308;2004;3;8;309560;6747150;0.2;1.7;-1.2;0;4080.8;5.72
;;;Jokioinen;1060;20040309;2004;3;9;309560;6747150;-4.5;3.5;-10.8;0;10871;3.49
;;;Jokioinen;1060;20040310;2004;3;10;309560;6747150;-7.3;2.2;-15.4;0;10826.4;2.75
;;;Jokioinen;1060;20040311;2004;3;11;309560;6747150;-6.1;3;-13.1;0;10741.7;2.99
;;;Jokioinen;1060;20040312;2004;3;12;309560;6747150;-5.3;6.5;-14.9;0;11368.7;3.15
;;;Jokioinen;1060;20040313;2004;3;13;309560;6747150;-3.1;4.6;-11.3;0;10419.7;3.55
;;;Jokioinen;1060;20040314;2004;3;14;309560;6747150;-2.4;0.6;-8.7;0.1;3076.6;4.41
;;;Jokioinen;1060;20040315;2004;3;15;309560;6747150;0.7;1.8;-0.5;2.1;3005.5;6.29
;;;Jokioinen;1060;20040316;2004;3;16;309560;6747150;2;3.7;1;0;4065.2;6.78
;;;Jokioinen;1060;20040317;2004;3;17;309560;6747150;1.8;6.5;-3.5;0.9;10513.8;5.88
;;;Jokioinen;1060;20040318;2004;3;18;309560;6747150;3.2;7.8;1.8;0;7646.3;6.82
;;;Jokioinen;1060;20040319;2004;3;19;309560;6747150;2.4;9;-4.5;0.2;12553.8;5.89
;;;Jokioinen;1060;20040320;2004;3;20;309560;6747150;1.5;3.8;0.6;2.2;2976.9;6.61
;;;Jokioinen;1060;20040321;2004;3;21;309560;6747150;1;2.2;0.4;4.9;4349.1;6.19
;;;Jokioinen;1060;20040322;2004;3;22;309560;6747150;0.8;2.9;0;0.1;6793.4;6.01
;;;Jokioinen;1060;20040323;2004;3;23;309560;6747150;0.1;1.7;-2.1;0;6793.4;5.05
;;;Jokioinen;1060;20040324;2004;3;24;309560;6747150;-0.1;1.6;-3;0.1;5734.3;4.98
;;;Jokioinen;1060;20040325;2004;3;25;309560;6747150;0.3;1.1;-1.2;0.3;6938.7;5.1
;;;Jokioinen;1060;20040326;2004;3;26;309560;6747150;-0.8;2.7;-1.9;0;9555.4;4.66
;;;Jokioinen;1060;20040327;2004;3;27;309560;6747150;-1.3;3.4;-6.5;0.2;11266.2;4.73
;;;Jokioinen;1060;20040328;2004;3;28;309560;6747150;1.5;5;0;0;15727.6;5.02
;;;Jokioinen;1060;20040329;2004;3;29;309560;6747150;0.6;6.4;-4.3;0;12722.9;5.06
;;;Jokioinen;1060;20040330;2004;3;30;309560;6747150;3;7.6;-2.4;0;10181.1;5.52
;;;Jokioinen;1060;20040331;2004;3;31;309560;6747150;2.5;7.5;-1.4;0;16769.8;4.27
;;;Jokioinen;1060;20040401;2004;4;1;309560;6747150;-3.1;1.7;-6.3;0;17369.9;2.61
;;;Jokioinen;1060;20040402;2004;4;2;309560;6747150;-2.6;4.2;-11.1;0;16981;3.06
;;;Jokioinen;1060;20040403;2004;4;3;309560;6747150;-0.2;5.7;-5.9;0;17427.4;3.81
;;;Jokioinen;1060;20040404;2004;4;4;309560;6747150;1.4;8.9;-6;0;17304.8;3.77
;;;Jokioinen;1060;20040405;2004;4;5;309560;6747150;3.9;10.3;-2.7;0;11626.1;4.13
;;;Jokioinen;1060;20040406;2004;4;6;309560;6747150;4.3;8.9;1.5;0;11530;3.98
;;;Jokioinen;1060;20040407;2004;4;7;309560;6747150;5.3;10.6;1.2;0;16257.5;4.92
;;;Jokioinen;1060;20040408;2004;4;8;309560;6747150;5.6;11.6;0.2;0;18053.7;5.13
;;;Jokioinen;1060;20040409;2004;4;9;309560;6747150;4.2;11.7;-4.7;1;18093;4.46
;;;Jokioinen;1060;20040410;2004;4;10;309560;6747150;2.8;7.6;0.2;0;14726.9;5.04
;;;Jokioinen;1060;20040411;2004;4;11;309560;6747150;1.5;7.6;-2.2;2.5;10235.7;5.75
;;;Jokioinen;1060;20040412;2004;4;12;309560;6747150;1.8;7;-2.5;0;17517.4;4.78
;;;Jokioinen;1060;20040413;2004;4;13;309560;6747150;2.6;8.6;-4;0;19216.9;4.38
;;;Jokioinen;1060;20040414;2004;4;14;309560;6747150;4.2;8.4;-1.5;0;7168.7;6.07
